Date,Ingredients
2019-04,"late summer, sitting by the pool, the sun beating down.. wouldn't a raspberry wine slushy be perfect right about now? try this recipe - and if you have friends over you can double or triple"
2020-05,"a frozen guava margarita is a fruity and refreshing tropical take on a classic favorite. made with guava nectar and tequila, these margaritas pack a punch and are so quick and easy to make!"
2020-03,"a thirst-quenching rhubarb mint mojito made with rhubarb syrup, fresh mint, and lime. yum."
2022-01,"a refreshing, summery cocktail made with blueberries, lemons, simple syrup, vodka, and club soda. this is my most popular recipe!"
2021-11,"this beautiful poinsettia mimosas is the perfect cocktail for the holidays! this drink is the christmas version of a regular orange juice mimosas!  i love these poinsettia mimosas. if you love champagne and cranberry juice, you'll love these poinsettia mimosas! the perfect holiday drink!"
2021-12,"sparkling hound recipe | grapefruit mimosa spring is here and that means baby and wedding showers, get-togethers around brunch and sparkling..."
2022-01,wishing you were on a tropical island? this strawberry coconut daiquiri is an easy-to-make rum-based frozen cocktail that will have you feeling like you're on a beach vacation!
2020-10,"this strawberry smash is made with fresh strawberries, lemon juice, mint, honey and gin that is topped off with ginger beer, making it a great summer drink."
2019-03,rum & orgeat cocktail with burnt rosemary
2022-03,"i couldn't wait to try this tropical frozen blue hawaiian cocktail recipe. it is the perfect combination of white rum, blue curacao, pineapple juice, and coconut cream blended with ice. this is the ultimate summer pool side cocktail to sip on in the hot summer heat."
2021-05,"this sparkling cocktail features gin, a floral lavender simple syrup, and fruity blueberry juice. both delicious and beautiful to look at!"
2020-09,"yanni kehagiaras riffs on the negroni with campari, gin, sweet vermouth, and an ounce of pineapple. he shakes the drink and pours it over ice."
2020-10,"jazz up your party with a light, fresh and subtly spicy margarita. made with fresh grapefruit juice and jalapeno, this is a fast and fresh recipe with a fun spin on a classic margarita."
2021-07,"peach sangria is a top-notch celebratory drink for summer events! loaded with cherries, strawberries, and peaches this refreshing recipe is one that can never go wrong to beat the heat!"
2022-05,"if you’re after a cocktail that tastes as good as it looks, you’re going to love this sparkling rosé recipe! combining fresh grapefruit juice, egg white and brown brothers sparkling moscato rosa, this cocktail is equal parts beautiful and delicious! we adorned ours with beautiful florals and custom-made drink tags by the oh-so-talented sketch and etch -"
2016-11,"ginger beer is not traditional in palomas, but it's so much better than using club soda and adds a killer ginger flavor, which just screams the holidays!"
2021-07,this peach rosé sangria is an easy to make summer cocktail that's perfect for a party or sipping on the patio on a hot day!
2022-05,"honey lavender gin lemonade with empress 1908 gin is the perfect cocktail for spring and summer. it is made with a honey lavender lemonade and then topped with a bit of gin. this cocktail is lightly sweet, a bit florally and earthy, and is an all around delicious drink."
2022-01,"day 339 cherry crepe 3.5 shots out of 5 oh my goodness it's saturday! party time........and i'm loosing steam. time to finish up my cocktail and get into the par-tay mood! it's been a long day and i'm ready to relax and have fun. i'm looking forward to making my happy birthday tini for the birthday girl tonight, i'm sure she'll love it! i gave tonight's cocktail 3.5 shots out of 5. this recipe is on a pdf from pinnacle. i have had their cherry vodka (i had totally went shopping for the cherry whip vodka and wasn't paying enough attention and got the regular cherry) for some time now and just never made a cocktail with it......until tonight! it's funny because with the little tiny amount of amaretto that i put in this cocktail, i can still really taste it. these three ingredients are a great combo together and i am enjoying this cocktail. here is a photo of the end result: here is a photo of the ingredients: here is the recipe for a cherry crepe: 1 1/2 oz cherry vodka 1/2 oz amaretto 4 oz cranberry juice cherry for garnish in a tall cocktail glass filled with ice, add all of the ingredients above, except for the cherry. stir them up well and garnish with a cherry. happy birthday to my very good friend veronica! looking forward to celebrating you tonight!! cheers!! the cocktail lady"
2021-11,you'll love serving a yummy amaretto eggnog with spiced rum and rumchata over the holidays! this delicious spiked eggnog recipe is the perfect wintertime drink that's perfect to enjoy all season long.
2021-10,dive into a whimsical gin cocktail that is as pretty as it is delicious.
2021-05,our blueberry basil mojito is an easy and refreshing twist on the standard version of this popular cocktail.
2017-10,"sweet, refreshing guava mojito made with limes, guava nectar, rum and mint leaves. the perfect poolside summer tropical cocktail to enjoy with friends."
2021-12,"a delicious mix of pretty blood oranges, sweet pomegranate juice, spicy ginger, fresh mint, a touch of warming honey, a splash of tequila, and of course, some sparkles too. it’s so simple, refreshing, wintry, and packed full of ingredients to help ward off the worst of winter's colds."
2021-03,this grapefruit cucumber gin cocktail is so fresh and flavorful and perfect for spring! it's made with fresh grapefruit juice and cucumber seltzer.
2021-07,"limoncello moscow mules are a fun twist on the classic mule. substitute fresh lemons for limes, and add some limoncello. so refreshing for warm summer nights!"
2020-05,frozen gin and tonic made with fresh watermelon is the perfect cocktail on hot summer days. it's also great for serving a crowd.
2022-04,"a delicious take on the classic gin and tonic, these grapefruit elderflower spanish gin & tonics are perfect for summer."
2018-05,"mention a negroni to me, and i’ll try to get out of whatever i’m doing and meet you for one. i’m not alone on this obsession; there’s even an entire week dedicated to this italian classic cocktail. equal parts gin, campari, and sweet vermouth, the negroni is a serious cocktail that carefully balances slightly sweet with boldly bitter."
2018-09,"a creamy, watermelon piña colada recipe served in beautiful watermelon bowls! this recipe is easy to make and perfect for summer party!"
2021-05,"this vodka, grapefruit and rosemary cocktail is tarted up with st germain elderflower liqueur and has a refreshing herbal taste perfect for cocktail hour."
2021-04,"refreshing blueberry and raspberry cocktail made with vodka and sparkling lemonade inspired by justin timberlake's ""braspberry"". recipe for ages 21+."
2021-09,"sweet fig preserves, a generous shot of rum, a squeeze of lemon, and a splash of spicy ginger beer. this fig dark and stormy is the simplest cocktail to make, but so delicious."
2021-11,"a delicious mix of vodka, st. germain (elderflower liquor), and fresh squeezed winter citrus juice, topped off with bubbly ginger beer and extra festive pomegranates. simple and refreshing, serve this festive cocktail pitcher style at your christmas gathering."
2022-02,"prosecco margarita, a big-batch recipe perfect for entertaining and celebrating! if you've ever wondered how to make a pitcher of margaritas, this sparkling drink is super fun and delicious!"
2019-07,skip the sugar and let me show you how to make homemade lemonade with honey. check out this easy homemade lemonade recipe plus 4 flavorful and fruit lemonade variations!
2018-05,a homemade thyme-infused fig syrup is combined with champagne and apple cider to make this sparkling fig & honey cocktail.
2020-08,"this coconut mojito is the perfect blend of coconut rum, mint, and freshly squeezed lime juice and only takes minutes to prepare."
2021-05,the clean taste of cucumber partnered with the burst of cool flavor from fresh mint in this cucumber mint vodka refresher will certainly cool you off! perfect for happy hour on a warm summer evening or beach or poolside!
2017-09,a sweet and flavorsome prosecco cocktail
2021-12,this naughty elf cocktail is a delicious fruity adult beverage made with spiced rum and a delicious assortment of fruit juices and liquors. this is a super fun and adorable name that fits the drink. you and your guests will love this delicious combination of flavors.
2021-01,"cool off from the summer heat with one of these non-alcoholic frozen drink recipes. you can use fresh or frozen fruit, but we prefer frozen to make the drink even cooler. drinks like whipped frozen pink lemonade and strawberry-lime cooler are tasty, refreshing and perfect for the whole family to enjoy."
2022-04,"try a cool and refreshing guava lime cocktail! squeeze some limes, add tequila and guava juice and a sprig of mint! simple and delicious!"
2019-05,"these elderflower margaritas are made almost like a classic margarita but with an added twist - elderflower liqueur! they're just the right amount of sweet, a little floral, and super citrusy. such a refreshing margarita for spring and summer!"
2022-05,"cucumber lime mocktail is a refreshing non-alcoholic summer mocktail made with cucumbers, lime, and carbonated mineral water."
2021-10,boozy frozen lemonade is made with vodka or rum for the best summer cocktail recipe!! lemonade vodka slush is a good and refreshing cocktail for parties!
2022-01,figetmenot 🌸 pink gin served with homemade lower sugar fig syrup and sugar free tonic water. 🌸 garnish with fresh figs and australian thyme
2021-11,a cold grapefruit-lime cocktail with ginger and rosemary to take you to your favourite beach!
2021-04,i couldn’t let this holiday season pass without crafting a fun and seasonal cocktail! i’m taking advantage of all the gorgeous winter citrus starting to pop up at the markets and combining it with one of my favorite botanical flavors: juniper. if you’ve not yet tried juniper berries: they are a be
2019-05,"this quick and simple rosé summer sangria is perfect for cooling off in the summer heat. wow your guests by serving rosé sangria made with fresh berries, rosé wine, and kicked up with white rum at your next party or bbq."
2022-03,"i’m gearing up to celebrate cinco de mayo with one of my favorite mexican spirits, mezcal. i’ve used this smokey agave spirit in a bright and refreshing cara cara mezcal sour that is perfect for the occasion. if you’re not familiar with mezcal or how it differs from traditional tequilas — i’m giving you the...read more"
2022-04,this spicy watermelon margarita poptail (code for popsicle cocktail) is just the kind of afternoon treat we like to enjoy.
2019-10,"a sweet, savory and spicy margarita with pineapple and jalapeno."
2021-02,"i’m taking my cocktail (and wordplay) skills to a whole new level with my latest drink recipe: earl grey’s royal gin fizz. if the cocktail looks classy enough, can we just forget the part where i’m drinking it in my pjs on the couch watching tiger king? just... #cocktail #cocktailrecipe #cocktails"
2021-10,"what’s better than sitting on your balcony, in your backyard or on your porch with an ice cold beverage? with warmer weather coming, here are 8 super refreshing drinks you should try this summer. 1 – pineapple ginger iced tea if you’re new to the juice-making world, this recipe is fairly simple and uses just… continue reading 8 super refreshing drinks to try this summer"
2021-07,"this coconut lime frozen margarita is just what your summer ordered! packed full of sweet coconut flavor and jazzed up with zippy lime juice. instead of salt, i opted to rim the cocktail with lime sugar and top it with toasted coconut."
2022-05,"made with fresh lime + grapefruit juice, these easy pitcher palomas are a refreshing and fizzy cocktail that are perfect for any party or summer gathering!"
